1950	2.60695	2.12584	4.96075	6.30414	6.45198	4.65707	3.23306
1951	2.6296	2.23419	5.12518	6.4148	6.57897	4.68825	3.28538
1952	2.59884	2.20487	5.00093	6.30273	6.45617	4.76604	3.37758
1953	2.59599	2.1724	5.03745	6.28967	6.2829	4.84222	3.47581
1954	2.57271	2.09961	4.97292	6.26753	6.09872	4.83024	3.53732
1955	2.57887	2.11511	5.12526	6.68167	6.19648	4.76262	3.52425
1956	2.53533	2.11023	4.93515	6.37863	6.35101	4.75719	3.50602
1957	2.55169	2.23037	5.1174	6.56247	6.303	4.77757	3.52852
1958	2.5693	2.24851	5.14712	6.48109	6.23385	4.7451	3.55184
1959	2.61388	2.24874	5.13926	6.51628	6.17362	4.71074	3.50289
1960	2.60638	2.23349	5.18839	6.74929	6.26921	4.69031	3.43453
1961	2.62631	2.27432	5.20545	6.65838	6.2096	4.64134	3.42762
1962	2.64288	2.36363	5.37935	6.90912	6.34481	4.68347	3.38496
1963	2.61645	2.21413	5.12823	6.66608	6.54727	4.68195	3.38539
1964	2.64647	2.19103	5.18119	6.47173	6.57803	4.73043	3.42713
1965	2.61187	2.10384	5.11484	6.36481	6.38902	4.75404	3.47334
1966	2.61131	2.20641	5.36598	6.73506	6.06622	4.77428	3.46633
1967	2.62861	2.1174	5.32405	6.94662	6.25371	4.72368	3.42904
1968	2.63088	2.14923	5.28177	6.66499	6.1736	4.66586	3.41034
1969	2.61422	2.11481	5.12276	6.49659	6.22696	4.63006	3.37508
1970	2.58033	2.13268	5.20119	6.67059	6.20397	4.61594	3.34985
1971	2.62325	2.15982	5.16331	6.5841	6.19843	4.58463	3.32591
1972	2.63831	2.24437	5.36904	7.02391	6.49476	4.5856	3.29619
1973	2.60931	2.32488	5.2874	6.64963	6.46045	4.61732	3.28785
1974	2.62036	2.25858	5.1101	6.45164	6.32653	4.62547	3.30929
1975	2.68525	2.36956	5.43177	6.78281	6.21155	4.59547	3.31801
1976	2.70293	2.37871	5.41794	7.02617	6.36292	4.57786	3.28208
1977	2.74022	2.3042	5.31234	6.54447	6.28957	4.5217	3.25518
1978	2.66191	2.27509	5.39654	6.66231	6.45092	4.60291	3.29695
1979	2.68414	2.38601	5.3878	7.07074	6.47051	4.61164	3.3177
1980	2.72353	2.40061	5.29145	6.79003	6.75715	4.57188	3.27648
1981	2.72373	2.44088	5.22196	6.53936	6.80048	4.61315	3.2673
1982	2.67338	2.31528	5.01801	6.33248	6.63438	4.65786	3.2629
1983	2.64358	2.24723	5.01341	6.08653	6.33022	4.69254	3.30724
1984	2.72127	2.33	5.24189	6.66543	6.10816	4.67281	3.32952
1985	2.78094	2.38998	5.35605	6.60973	6.11778	4.54874	3.26724
1986	2.71408	2.31653	5.35481	6.84503	6.47267	4.52563	3.17499
1987	2.73078	2.32857	5.33435	6.51016	6.4566	4.54964	3.19123
1988	2.69424	2.33249	5.12739	6.40055	6.48368	4.56956	3.24185
1989	2.76089	2.37866	5.283	6.68022	6.38245	4.61498	3.25788
1990	2.76102	2.43959	5.27207	6.78093	6.46976	4.6007	3.22959
1991	2.74746	2.38743	5.24757	6.57974	6.34271	4.56807	3.22614
1992	2.78232	2.34019	5.22849	6.50718	6.22632	4.5567	3.20378
1993	2.79419	2.25342	5.20284	6.70064	6.47257	4.58834	3.18793
