1950	2.54102	1.76413	4.57987	5.3455	5.13302	4.61205	3.32724
1951	2.53404	1.80102	4.89605	5.57359	5.28072	4.59183	3.32738
1952	2.52095	2.05749	5.11865	5.82686	5.72289	4.5925	3.3193
1953	2.52812	2.14998	4.96721	6.17548	5.8972	4.6224	3.31894
1954	2.52916	2.05279	4.97796	5.86102	5.8632	4.61422	3.31458
1955	2.54858	2.06111	5.18754	6.38946	6.06018	4.59291	3.30657
1956	2.54898	1.73673	5.08645	5.92944	6.10845	4.60865	3.29813
1957	2.52673	1.55402	5.22902	5.85587	5.60711	4.677	3.29705
1958	2.54383	1.27748	4.68472	5.28968	5.12321	4.66241	3.30027
1959	2.58026	1.38466	4.52821	5.25485	4.74903	4.63923	3.31263
1960	2.57547	1.48174	4.20881	5.10816	4.70147	4.63969	3.32028
1961	2.58151	1.61535	4.54118	5.27489	4.75412	4.65454	3.32611
1962	2.55643	1.60789	4.54222	5.60293	5.15026	4.66623	3.33071
1963	2.54188	1.3853	4.77436	6.39736	5.91522	4.64838	3.32816
1964	2.51369	1.13371	4.56441	6.2584	6.47768	4.65018	3.32061
1965	2.47489	1.36275	4.38778	6.32702	6.45141	4.67465	3.32067
1966	2.47412	1.51586	4.55161	6.48034	6.41876	4.67214	3.31368
1967	2.47642	1.43692	4.4305	5.92602	6.23716	4.68155	3.3098
1968	2.50969	1.28793	4.51808	5.6297	5.39336	4.67457	3.31431
1969	2.53237	1.26671	4.56867	5.7981	5.35471	4.63449	3.31414
1970	2.52811	1.33735	4.4002	5.92453	5.64417	4.5894	3.2968
1971	2.53756	1.62782	4.32438	5.66822	5.44994	4.60168	3.29033
1972	2.51483	1.58717	4.63256	5.8545	5.46425	4.57225	3.28589
1973	2.51733	1.66441	4.60326	5.52769	5.40371	4.55686	3.27721
1974	2.48715	1.81967	5.00789	5.8513	5.26199	4.53779	3.27171
1975	2.47872	1.79463	4.63527	5.91214	5.75511	4.49985	3.25049
1976	2.462	1.93992	4.73081	5.71415	5.50686	4.47113	3.22388
1977	2.44909	1.92371	4.97419	6.06732	5.77456	4.46293	3.20289
1978	2.44472	2.03347	5.08905	6.23108	6.24331	4.46857	3.2043
1979	2.42832	2.53224	5.20809	6.24779	6.31764	4.48448	3.21229
1980	2.43974	2.53861	4.99655	5.44267	5.69689	4.47723	3.21927
1981	2.49059	2.45232	4.77084	5.25355	5.01217	4.44181	3.19536
1982	2.53962	2.71221	4.71843	5.58882	5.0747	4.42892	3.18853
1983	2.57975	2.57691	5.11861	6.21457	5.72055	4.41495	3.16957
1984	2.59988	2.3046	4.87173	6.11058	6.09348	4.42778	3.13972
1985	2.61913	2.0991	4.67539	5.80776	5.54076	4.4588	3.15469
1986	2.59546	2.06734	4.32363	5.42961	5.10327	4.46864	3.18452
1987	2.6141	1.96241	3.94473	5.05071	4.8921	4.46254	3.20233
1988	2.67223	1.58527	3.93534	5.02809	4.54468	4.43743	3.23053
1989	2.72815	2.00584	4.2591	5.49621	4.87295	4.40091	3.25128
1990	2.7005	2.20887	4.66896	5.91942	5.29671	4.40764	3.23987
1991	2.66226	2.33576	4.49215	5.55632	5.4742	4.43012	3.22763
1992	2.66759	2.34772	4.47415	5.36196	4.80207	4.46373	3.25061
1993	2.68038	2.32699	4.6154	5.47408	5.07768	4.47008	3.27216
1994	2.6841	2.60266	4.88406	5.81023	5.28681	4.47248	3.28445
1995	2.68929	2.76034	5.37304	6.39122	5.76901	4.49704	3.29682
1996	2.73226	2.81808	5.32385	6.13657	5.58585	4.56083	3.3111
1997	2.87072	2.93945	5.23701	6.08889	5.57651	4.60903	3.33306
1998	3.026	2.61231	5.23046	6.15402	5.82922	4.60185	3.34891
1999	3.09087	2.51701	5.59723	7.09416	6.4571	4.61193	3.35488
2000	2.99616	2.36436	5.09689	6.85415	7.04966	4.6554	3.36502
2001	2.923	2.26373	4.92513	6.40802	6.17415	4.66634	3.37387
2002	2.87725	2.10793	5.09281	6.82493	6.51111	4.69081	3.38161
2003	2.84318	2.13694	4.99614	6.67747	6.46737	4.70238	3.39881
2004	2.8281	2.44306	5.1995	6.61837	6.03199	4.72963	3.4182
2005	2.83169	2.56075	5.43166	6.70126	6.28129	4.73827	3.4303
2006	2.83345	2.62047	5.92301	7.16216	6.63082	4.72326	3.43041
2007	2.82995	2.44217	5.68621	7.27701	6.85295	4.74639	3.43479
2008	2.77612	2.68825	6.24328	7.57557	7.02209	4.7929	3.43984
2009	2.72889	2.74549	5.87867	7.86991	7.43797	4.90299	3.44
2010	2.70449	2.87902	5.74623	7.40121	7.65808	4.9105	3.43813
2011	2.69598	2.67817	5.69778	6.83138	6.81174	4.89943	3.44262
2012	2.72689	2.77184	5.88374	7.31083	6.77245	4.80438	3.4518
2013	2.69439	2.81703	5.94269	7.52002	7.46726	4.79018	3.45156
2014	2.67834	2.69648	5.49555	7.16976	7.54602	4.89409	3.44648
2015	2.69207	2.93225	5.85027	6.99494	7.13012	4.89074	3.44669
2016	2.71392	2.89707	6.59116	7.47692	7.07806	4.86807	3.44676
2017	2.70163	2.7312	6.40904	7.37791	7.71783	4.84973	3.44526
2018	2.67352	2.54211	5.54326	6.50663	6.87417	4.96093	3.45217
2019	2.65536	2.65741	5.67511	6.40536	6.25966	4.93865	3.45964
2020	2.64712	2.76514	5.63373	6.63077	6.3216	4.9082	3.45967
2021	2.68412	2.81305	5.99769	6.55797	6.17026	4.89492	3.46787
2022	2.66136	2.64705	6.45829	6.87873	6.64161	4.90385	3.47069
2023	2.61464	2.27597	6.20407	6.97331	7.11388	5.01475	3.46768
2024	2.58657	2.35108	6.30032	6.97697	7.03413	5.01798	3.46511
2025	2.60507	2.72407	6.19873	7.01747	7.17425	4.95796	3.46464
2026	2.61423	2.89957	6.19692	6.97978	7.14733	4.91478	3.4647
2027	2.62551	2.96874	6.62889	6.90461	6.81175	5.02318	3.46553
2028	2.60938	2.95544	7.13121	7.35302	7.32272	5.02002	3.46524
2029	2.59055	2.95644	6.7748	7.12488	7.6849	5.09667	3.46462
2030	2.56491	3.02518	6.37695	6.6117	7.30316	5.06001	3.46601
2031	2.58993	3.18145	6.95671	6.91342	7.10956	5.05211	3.46603
2032	2.60851	3.25236	7.48895	7.57817	7.70361	5.17808	3.46251
2033	2.63678	3.25154	8.01155	8.08305	8.29838	5.27465	3.46422
2034	2.65235	3.16976	8.45209	8.76864	8.81715	5.52524	3.47045
2035	2.66777	3.03346	8.03974	8.32154	9.14134	5.70605	3.494
2036	2.70583	3.00941	7.91916	8.02717	8.65012	6.12621	3.52787
2037	2.79262	3.06898	8.00933	7.87534	8.51956	6.41816	3.52947
2038	2.90511	3.33024	7.87254	7.53059	8.1892	6.3603	3.52847
2039	2.95549	3.44909	7.6009	6.99438	7.78655	6.01439	3.51126
2040	3.00468	3.36718	7.43277	6.57097	7.19152	5.87386	3.5175
2041	3.07703	3.4689	8.26201	7.32394	7.16186	5.6702	3.52702
2042	3.14995	3.05757	8.33217	8.46722	8.31026	5.59246	3.55206
2043	3.19927	2.87831	7.89042	8.50469	8.92094	5.54353	3.55555
2044	3.2015	3.04462	7.72192	8.34217	8.7366	5.46872	3.55266
2045	3.20234	3.44568	8.07581	8.55731	8.65133	5.4605	3.5516
2046	3.13958	3.83327	7.39854	8.02921	8.74961	5.49198	3.5551
2047	3.08394	4.18366	7.73178	7.73797	8.1246	5.42085	3.56245
2048	2.98521	4.54027	7.99787	7.93358	8.12564	5.44952	3.57109
2049	2.96477	4.69228	7.8673	7.86666	8.33006	5.38937	3.57969
2050	2.92378	4.57333	7.39673	7.08509	7.88978	5.32184	3.58542
2051	2.98996	4.65475	7.70899	6.82158	7.15179	5.2851	3.59268
2052	3.03704	4.71522	8.01641	7.01707	7.26058	5.40655	3.61059
2053	3.06187	4.31541	7.67082	7.26592	7.54519	5.49847	3.63371
2054	3.14379	4.29931	7.34468	6.72635	7.30464	5.41004	3.6608
2055	3.21936	4.46843	7.28731	6.99981	7.16302	5.36988	3.69528
2056	3.32499	4.689	7.4271	7.07029	7.40832	5.26442	3.73303
2057	3.47593	4.90834	7.89444	7.47165	7.54934	5.25118	3.78164
2058	3.6038	5.08479	8.20598	7.96119	7.82536	5.2714	3.82045
2059	3.73317	5.03395	7.87379	7.45557	8.04878	5.26418	3.86433
2060	3.88312	5.22515	7.70141	7.14132	7.59435	5.38186	3.9205
2061	4.02154	5.26439	7.71325	7.17593	7.51953	5.40805	4.0096
2062	4.13595	5.28766	7.96722	7.35774	7.66296	5.40593	4.10643
2063	4.20372	5.22882	8.41935	7.98721	7.90294	5.40378	4.16222
2064	4.26837	5.081	8.51479	8.63611	8.85666	5.48899	4.21396
2065	4.34713	5.03477	8.20119	7.98086	8.88915	5.54405	4.28966
2066	4.43949	5.02891	8.64023	8.29209	8.51841	5.64849	4.36145
2067	4.5519	5.14141	8.89081	8.69926	8.81337	5.68011	4.37828
2068	4.75451	5.14515	8.66391	8.71612	9.24735	5.72182	4.43613
2069	5.00355	5.14545	8.22125	8.4313	9.19652	5.94118	4.47217
2070	5.30917	5.42555	8.0995	8.07995	8.80431	5.96437	4.52478
2071	5.50668	5.78325	8.76281	8.53474	8.75241	6.01428	4.57788
2072	5.61458	5.97051	8.86154	8.49672	9.06949	6.06615	4.63092
2073	5.74008	5.96779	9.22855	8.85965	9.12129	6.11206	4.68102
2074	5.89952	6.05511	9.40127	9.09045	9.41607	6.18536	4.73058
2075	5.98619	6.27631	8.8065	8.52997	9.43465	6.22561	4.7887
2076	6.09548	6.6184	9.01987	8.20325	8.97717	6.49446	4.83773
2077	6.13783	6.82383	9.18305	8.05253	8.87042	6.73452	4.86636
2078	6.15725	7.00014	9.37719	8.10008	8.71096	6.90907	4.90433
2079	6.14742	7.05436	9.40351	8.06529	8.63981	6.93547	4.95395
2080	6.07259	7.22215	9.57408	8.43045	8.74425	7.09782	5.02532
2081	5.99227	7.24452	9.8191	9.07464	9.19468	7.18381	5.09357
2082	5.93046	7.04807	9.54325	9.14324	9.67588	7.24425	5.15102
2083	5.89264	7.0723	9.41036	8.65417	9.32965	7.4274	5.22623
2084	6.00589	6.94723	9.67276	8.84935	9.17258	7.41777	5.30267
2085	6.22865	7.10882	9.67068	9.17623	9.46742	7.32895	5.37769
2086	6.48411	7.19762	9.41665	9.07739	9.74101	7.28152	5.48107
2087	6.60668	7.29452	9.65249	8.87473	9.51607	7.21293	5.61022
2088	6.78685	7.24044	10.1432	9.11666	9.48529	7.33392	5.76741
2089	6.91951	7.7284	9.8306	9.10956	9.77988	7.47961	5.91691
2090	7.05801	7.76538	10.1804	9.18596	9.69995	7.5129	6.01529
2091	7.21632	7.57457	10.0802	9.20499	9.66048	7.52107	6.13247
2092	7.27593	7.56073	9.88216	8.98324	9.69919	7.74253	6.24115
2093	7.27361	7.5683	10.1402	8.96833	9.55318	7.91567	6.30378
2094	7.25673	7.62029	10.4447	9.01074	9.44456	7.94366	6.3441
2095	7.27202	7.68083	10.6436	9.36144	9.69019	8.06744	6.41836
2096	7.37605	7.54889	10.6404	9.52822	10.0112	8.23604	6.48224
2097	7.46134	7.52106	10.9052	9.89205	10.2816	8.38386	6.51879
2098	7.45627	7.63357	10.7266	10.0337	10.5795	8.37255	6.58007
2099	7.43612	7.56761	10.5719	9.61318	10.5178	8.43205	6.6243
2100	7.55832	7.97368	10.8649	9.61948	10.3342	8.69556	6.64683
