1950	2.65226	2.81166	5.15279	6.26985	6.21409	4.68644	3.28122
1951	2.63707	2.78211	4.48899	5.99983	6.28414	4.6855	3.24409
1952	2.66418	2.70533	4.15548	5.49636	6.00265	4.69475	3.20317
1953	2.77681	2.49852	4.25841	5.85663	5.80012	4.74543	3.2003
1954	2.90093	2.52334	4.7327	6.1987	6.01963	4.76793	3.21161
1955	2.88938	2.13628	5.20469	6.49802	6.38077	4.79232	3.22507
1956	2.86505	1.98372	4.76699	6.30693	6.45488	4.91825	3.25071
1957	2.80828	2.13342	4.67743	6.32193	6.2299	4.95753	3.25038
1958	2.66208	1.84671	3.85153	5.77715	6.21271	4.90812	3.22876
1959	2.76097	1.87354	4.00498	5.78119	5.80584	4.8539	3.20935
1960	2.83208	1.9833	4.17463	5.80223	5.90965	4.81833	3.1783
1961	2.75736	2.06211	4.07775	5.47113	5.77149	4.83669	3.19084
1962	2.70054	2.46855	4.05837	5.35968	5.74666	4.92568	3.23232
1963	2.73543	2.61921	3.93551	5.45575	5.57644	4.90827	3.28297
1964	2.76572	2.64422	3.79101	5.17905	5.49669	4.88187	3.29441
1965	2.86105	2.61812	4.37935	5.35157	5.25053	4.88906	3.31085
1966	2.83922	2.40283	4.73593	5.58985	5.49233	4.85116	3.34821
1967	2.86428	2.30565	4.29801	5.53154	5.62708	4.82784	3.36249
1968	2.91447	2.40641	4.37045	5.44352	5.4071	4.77675	3.37248
1969	2.82684	2.66466	4.62296	5.65138	5.52544	4.75546	3.37841
1970	2.80669	2.32133	4.61049	5.69721	5.6133	4.76182	3.38691
1971	2.78233	2.13675	5.09027	6.27783	5.7365	4.76396	3.37884
1972	2.84015	2.16735	5.08815	6.48365	6.05086	4.79668	3.39259
1973	2.9023	2.09802	4.95409	6.44284	6.2218	4.82171	3.38806
1974	2.97716	1.99823	4.75734	6.65897	6.31245	4.75176	3.35247
1975	2.9896	2.03165	4.65711	6.5876	6.55404	4.72609	3.31663
1976	3.06133	2.1114	4.55025	6.41849	6.45419	4.75897	3.28785
1977	3.02542	1.58096	4.69058	6.48588	6.31527	4.78724	3.28224
1978	2.98851	1.54538	5.4304	7.26767	6.7448	4.8244	3.28568
1979	2.83046	1.6747	5.25838	6.95148	6.61978	4.9194	3.28081
1980	2.78595	1.7089	4.83813	6.46978	6.43217	5.02079	3.31389
1981	2.66116	1.86989	4.99552	6.58903	6.32525	4.84417	3.3441
1982	2.56359	2.07498	4.09767	6.00119	6.51966	4.74332	3.31118
1983	2.63676	2.2338	3.8347	5.14271	5.69128	4.74443	3.27661
1984	2.77208	2.45283	3.77944	4.87933	5.37012	4.77126	3.2393
1985	2.76349	2.41974	3.44327	4.69554	4.98427	4.84378	3.24868
